product_id,campaign_budget,channels
3707,190412,Online
3708,55249,Outdoor
3709,454206,"TV, Social Media"
3710,66018,Social Media
3711,309390,"Social Media, Print, Outdoor"
3712,133767,"TV, Outdoor, Social Media"
3713,158892,"Radio, Social Media, TV"
3714,60508,Radio
3715,66608,"Print, Radio, Online"
3716,207593,"Social Media, Online"
3717,444902,"TV, Radio, Social Media"
3718,304625,"Online, Outdoor, Print"
3719,292238,"Print, Online, TV"
3720,329136,TV
3721,290900,"Online, Radio"
3722,186910,"Outdoor, Social Media, TV"
3723,445987,Radio
3724,264021,Outdoor
3725,388693,"Print, Radio"
3726,460421,"Radio, Online, TV"
3727,51677,"TV, Print"
3728,265162,"Print, Online, Outdoor"
3729,322077,Online
3730,276077,"Social Media, TV"
3731,456087,"Print, Radio"
3732,473022,"Online, Outdoor, TV"
3733,110430,Radio
3734,186108,"Outdoor, Online, Radio"
3735,168746,Social Media
3736,273546,Print
3737,221947,TV
3738,211647,"Outdoor, Social Media"
3739,290255,Print
3740,270530,"Outdoor, Online, Radio"
3741,259419,"Print, Radio"
3742,100946,TV
3743,292670,Outdoor
3744,76532,Print
3745,327357,"TV, Social Media, Outdoor"
3746,330547,"Print, Radio, Online"
3747,167266,"Radio, Social Media"
3748,110891,"Social Media, Radio"
3749,409224,"Online, Radio, Print"
3750,396672,"Social Media, Online"
3751,475703,"Radio, Online, TV"
3752,250839,"TV, Print, Social Media"
3753,191998,"Outdoor, Radio, Online"
3754,186174,"Radio, Outdoor"
3755,131083,Print
3756,207380,"TV, Outdoor"
3757,107509,Online
3758,442416,"TV, Outdoor"
3759,206096,"Social Media, Online"
3760,296276,"Radio, Online"
3761,79963,"Online, TV, Outdoor"
3762,176330,"Radio, Outdoor"
3763,150594,"Radio, TV"
3764,449133,Online
3765,131007,"TV, Online, Print"
3766,407987,"Radio, TV"
3767,177201,"TV, Outdoor"
3768,145024,Print
3769,54347,Social Media
3770,181203,"Radio, TV"
3771,81630,"Radio, Outdoor, Online"
3772,212959,Radio
3773,73807,"Social Media, Outdoor"
3774,78902,"Social Media, Radio, Print"
3775,209545,"Radio, Print"
3776,251601,"Radio, Social Media, Outdoor"
3777,199586,Radio
3778,60663,Online
3779,130142,"TV, Outdoor"
3780,472572,TV
3781,307280,Radio
3782,434293,"Radio, Outdoor"
3783,73098,Radio
3784,53408,"Social Media, Online, Print"
3785,401788,"Online, Print"
3786,223016,TV
3787,216115,TV
3788,157198,"TV, Social Media, Radio"
3789,122245,"Radio, TV"
3790,422805,"Online, Social Media"
3791,77633,"Print, Outdoor, Social Media"
3792,274260,"Online, Social Media, Outdoor"
3793,212195,"Online, Print, TV"
3794,173938,"Print, TV, Social Media"
3795,392335,Print
3796,445529,"TV, Print"
3797,137745,"Print, Radio"
3798,84654,Online
3799,218774,"Radio, Social Media, Online"
3800,248059,Social Media
3801,73910,TV
3802,261516,"Outdoor, Radio"
3803,478016,Outdoor
3804,223533,"TV, Social Media, Outdoor"
3805,455005,Radio
3806,431859,"TV, Online, Radio"
3807,246458,"Social Media, Print, TV"
3808,367931,"TV, Outdoor, Online"
3809,144077,"Online, Social Media, Outdoor"
3810,110800,Outdoor
3811,50953,Online
3812,82996,"Social Media, Outdoor, Online"
3813,332746,"Outdoor, Online, Social Media"
3814,448433,"Print, TV, Online"
3815,490028,TV
3816,267111,"Online, Social Media, Outdoor"
3817,113222,Online
3818,50066,"Social Media, Radio, Print"
3819,493200,"Online, Radio, TV"
3820,418024,"TV, Radio"
3821,285652,Radio
3822,160519,Radio
3823,282972,"Print, Radio, Social Media"
3824,427346,"Outdoor, Social Media"
3825,300194,Outdoor
3826,497979,"Social Media, Print"
3827,98027,"TV, Print"
3828,492137,Print
3829,313090,Outdoor
3830,305577,"Print, Radio"
3831,211617,"Online, Radio"
3832,68407,"Outdoor, Radio"
3833,392200,Online
3834,174140,"TV, Print"
3835,207518,"Social Media, Print"
3836,290167,"Outdoor, Print"
3837,75633,"Online, Print, Social Media"
3838,54856,"TV, Outdoor, Social Media"
3839,97223,TV
3840,380907,"Print, Online, Radio"
3841,135744,Outdoor
3842,281424,"Outdoor, Online, TV"
3843,133656,"Radio, TV"
3844,178133,"Radio, TV"
3845,67064,Social Media
3846,214908,Radio
3847,111363,"Social Media, TV, Outdoor"
3848,301155,Print
3849,426292,TV
3850,445267,"Online, Outdoor, TV"
3851,470015,Online
3852,105753,Social Media
3853,282404,Online
3854,101642,"Social Media, Print"
3855,187907,Online
3856,154096,"Radio, Social Media"
3857,55604,"Social Media, Online, Outdoor"
3858,469323,Online
3859,401767,Outdoor
3860,283546,TV
3861,205193,"Print, Online"
3862,235218,"Print, Outdoor"
3863,142336,"Outdoor, TV"
3864,485690,"Print, Radio"
3865,178466,"Radio, Online, Social Media"
3866,83617,Online
3867,304004,"TV, Print, Radio"
3868,386955,"Outdoor, Online, Radio"
3869,487124,Online
3870,329677,"Print, Online"
3871,132983,"TV, Outdoor, Print"
3872,225994,"Social Media, Outdoor, Print"
3873,192495,"TV, Social Media, Radio"
3874,58789,Print
3875,226479,TV
3876,409829,Social Media
3877,232394,"Social Media, TV, Print"
3878,433301,"Social Media, TV, Outdoor"
3879,384316,"Print, Online, TV"
3880,373709,"Radio, Print"
3881,221472,"Online, Social Media, Outdoor"
3882,74010,"Outdoor, Social Media, Online"
3883,447097,Online
3884,337229,"TV, Radio, Print"
3885,90734,"Outdoor, Online, Social Media"
3886,86703,"Radio, TV, Online"
3887,326424,"Outdoor, Radio"
3888,239995,TV
3889,135823,"Social Media, Online"
3890,157744,"TV, Radio, Social Media"
3891,223580,Outdoor
3892,387594,TV
3893,138637,"Outdoor, Print"
3894,366031,"Outdoor, Online"
3895,130568,Radio
3896,393680,Radio
3897,455114,Outdoor
3898,249254,"TV, Outdoor, Print"
3899,338596,"Social Media, Radio, Online"
3900,169859,Outdoor
3901,467437,Online
3902,241644,Online
3903,273514,"Social Media, TV, Radio"
3904,167661,Online
3905,137306,"Online, Radio, Outdoor"
3906,152342,"Print, Radio"
3907,264123,Print
3908,111924,"Outdoor, TV"
3909,224546,"Print, Outdoor"
3910,221916,Social Media
3911,244918,"Social Media, TV"
3912,239900,"Online, Radio"
3913,173489,"Print, TV, Outdoor"
3914,215062,"Outdoor, Radio"
3915,456064,Print
3916,66863,Social Media
3917,89503,"Print, Online"
3918,467980,"Social Media, Outdoor"
3919,171950,TV
3920,186879,"Online, Radio, Outdoor"
3921,204837,"Print, Online"
3922,96520,"TV, Print, Radio"
3923,396042,"Print, Outdoor, TV"
3924,123426,Online
3925,365790,"TV, Online"
3926,154628,"Print, Radio"
3927,356949,"Social Media, TV, Outdoor"
3928,487343,Social Media
3929,279364,Outdoor
3930,193511,"Outdoor, Social Media, Print"
3931,220089,Social Media
3932,222766,"Radio, Print"
3933,106400,Radio
3934,418458,Radio
3935,220654,"Social Media, TV, Outdoor"
3936,373052,"Radio, Online"
3937,171671,"TV, Radio, Print"
3938,210381,"Outdoor, Print"
3939,449107,"Radio, Social Media, Online"
3940,241229,Social Media
3941,208933,Outdoor
3942,191147,Outdoor
3943,451821,"Print, TV"
3944,240278,Social Media
3945,444711,"Print, Social Media"
3946,185130,"Online, Social Media"
3947,490237,TV
3948,276260,"TV, Radio"
3949,124080,"Outdoor, TV, Print"
3950,240832,"Outdoor, Radio, Online"
3951,356795,Social Media
3952,449524,"Social Media, TV"
3953,107189,"Online, TV, Print"
3954,301300,Outdoor
3955,289691,"Online, Outdoor, Radio"
3956,197766,"Radio, Print, Outdoor"
3957,233861,"Online, Print, Outdoor"
3958,187073,Social Media
3959,186079,"Outdoor, Social Media"
3960,290018,TV
3961,77023,"Radio, Social Media, Online"
3962,266595,"Print, Online, TV"
3963,195936,"Online, TV, Radio"
3964,258970,"Outdoor, Online"
3965,488743,"Radio, Outdoor, Print"
3966,383567,"Outdoor, TV"
3967,437666,"Outdoor, Social Media"
3968,217166,Outdoor
3969,367623,TV
3970,258417,"Online, Print, Social Media"
3971,318695,Print
3972,247089,"Social Media, Print"
3973,109269,"Outdoor, Print, Radio"
3974,476305,TV
3975,367864,Outdoor
3976,320273,"Print, Online, Radio"
3977,302354,"Print, Radio"
3978,375299,"Online, Print, Social Media"
3979,289646,"Online, TV, Radio"
3980,147162,"TV, Radio, Outdoor"
3981,53290,"Online, Print, Social Media"
3982,222388,Radio
3983,303625,Outdoor
3984,217289,"Outdoor, Print"
3985,289991,"Social Media, Outdoor, Radio"
3986,349195,"Outdoor, TV, Print"
3987,414436,Radio
3988,184389,"Outdoor, Social Media, TV"
3989,334931,Print
3990,451299,"Print, Online"
3991,118594,"Outdoor, Radio"
3992,360723,Outdoor
3993,461505,"TV, Social Media"
3994,352103,"Radio, Online, Social Media"
3995,91665,"Outdoor, Print, Radio"
3996,177411,"Print, Outdoor"
3997,135266,"Outdoor, Print, Social Media"
3998,460562,Radio
3999,496421,"Online, Radio, Print"
4000,244778,"Print, TV"
4001,453288,"Outdoor, Social Media, TV"
4002,110782,"TV, Radio"
4003,51547,Online
4004,305765,Print
4005,494323,Online
4006,303059,"Outdoor, TV"
4007,491230,Outdoor
4008,252837,"Radio, Outdoor, Online"
4009,221919,TV
4010,468310,"Radio, Outdoor, Social Media"
4011,71964,"Print, TV"
4012,197055,Print
4013,249574,Radio
4014,89121,Print
4015,282693,"Radio, TV"
4016,218886,"TV, Radio"
4017,246641,Print
4018,358849,"Radio, Social Media, TV"
4019,81658,Outdoor
4020,482807,"Print, Radio, Outdoor"
4021,285096,Social Media
4022,427465,TV
4023,193323,"Print, TV"
4024,191083,"Print, TV"
4025,456716,"Print, Online"
4026,102864,TV
4027,96700,"Print, Social Media, Online"
4028,363688,"Online, Radio, Social Media"
4029,259712,Print
4030,372792,Radio
4031,244806,"TV, Print, Outdoor"
4032,145284,TV
4033,371860,"Print, Online, Social Media"
4034,67575,"TV, Online"
4035,251583,Radio
4036,256393,"Social Media, Radio, Outdoor"
4037,85068,"Social Media, Online"
4038,158734,Radio
4039,166987,"Online, Print"
4040,451846,"Online, Print, Social Media"
4041,280688,"Outdoor, Social Media, Radio"
4042,351844,Outdoor
4043,74709,Radio
4044,96566,"Radio, Print"
4045,303517,"TV, Outdoor, Radio"
4046,425802,"Online, TV, Radio"
4047,73841,Social Media
4048,492563,"Radio, TV, Online"
4049,448449,"TV, Online, Print"
4050,442916,Radio
4051,53903,"Social Media, Radio"
4052,232877,Social Media
4053,408094,"Online, Social Media, TV"
4054,391372,"Outdoor, Print"
4055,205538,"Online, Radio"
4056,444938,"Outdoor, Online, Print"
4057,336227,Outdoor
4058,497278,"Social Media, Print, Online"
4059,200626,Print
4060,339596,Print
4061,241021,"TV, Outdoor"
4062,341400,Online
4063,166896,Radio
4064,222114,Social Media
4065,469503,"Social Media, TV, Online"
4066,180077,"Outdoor, Social Media, Print"
4067,329317,TV
4068,463365,"Online, Outdoor, Radio"
4069,266459,"Radio, TV, Print"
4070,362792,"Radio, Online"
4071,386622,Social Media
4072,294849,"Outdoor, TV, Online"
4073,220509,"Radio, Online, TV"
4074,413792,"Online, Radio"
4075,299353,Social Media
4076,102262,"TV, Outdoor, Print"
4077,443545,Online
4078,183850,TV
4079,272049,"Online, Social Media, Radio"
4080,146213,Social Media
4081,271697,"Online, Outdoor, Print"
4082,108164,"Print, Outdoor, TV"
4083,304818,Radio
4084,285251,"Print, Radio, Outdoor"
4085,418286,Print
4086,301955,"TV, Print, Radio"
4087,233935,"Print, Social Media"
4088,259851,Radio
4089,322130,"Print, Online"
4090,427810,"Online, Outdoor, TV"
4091,68779,"Print, Outdoor"
4092,466968,"Print, Social Media, Online"
4093,87747,"Outdoor, Social Media, Radio"
4094,205115,"Social Media, Outdoor"
4095,201281,"TV, Social Media"
4096,289287,"TV, Print, Online"
4097,209598,Social Media
4098,148672,"Print, Online, TV"
4099,159541,"Online, Radio"
4100,493383,"Radio, Online, Print"
4101,426489,"Radio, TV, Social Media"
4102,412463,"Social Media, TV, Outdoor"
4103,238672,"Radio, TV, Online"
4104,471282,"Outdoor, Social Media"
4105,78222,"Print, Outdoor"
4106,106391,Social Media
4107,161025,Print
4108,338763,"Outdoor, Online, TV"
4109,125085,Print
4110,201200,"Print, Online, Social Media"
4111,129748,"TV, Online"
4112,409849,"Print, Online"
4113,459133,"Social Media, Radio, Outdoor"
4114,432685,"Outdoor, Radio, TV"
4115,62294,"TV, Social Media"
4116,192742,Radio
4117,336912,"Social Media, Online, Outdoor"
4118,50312,"Print, Outdoor"
4119,385862,Outdoor
4120,440952,"Outdoor, Print"
4121,84911,"Online, Outdoor"
4122,244050,"Print, Social Media"
4123,186270,"TV, Social Media"
4124,476123,"TV, Online"
4125,196131,TV
4126,311421,"Social Media, Radio"
4127,54077,TV
4128,426471,"Radio, Outdoor, Social Media"
4129,63179,"Outdoor, Print"
4130,306154,Social Media
4131,383321,"TV, Outdoor, Radio"
4132,228481,"Radio, Print, TV"
4133,64250,Social Media
4134,455324,"Online, Outdoor"
4135,214733,"TV, Social Media, Radio"
4136,259772,"TV, Radio"
4137,415886,"TV, Radio"
4138,347301,Online
4139,196416,Print
4140,293288,Outdoor
4141,92284,"Radio, TV"
4142,266526,Outdoor
4143,242726,"Online, Radio"
4144,391976,"Outdoor, Print, Social Media"
4145,409999,Print
4146,442514,Online
4147,435757,"Radio, Online, TV"
4148,499256,"TV, Radio, Online"
4149,368355,Online
4150,329328,Radio
4151,116229,TV
4152,260672,"Print, Online, Social Media"
4153,243705,"Outdoor, Print"
4154,380570,TV
4155,173605,"Outdoor, Online, Social Media"
4156,441881,TV
4157,148917,"Print, Radio"
4158,267609,Print
4159,474956,Radio
4160,204791,"Social Media, Radio, TV"
4161,377581,"TV, Outdoor"
4162,201029,"Radio, Outdoor"
4163,281479,"Social Media, Print"
4164,399036,"TV, Social Media"
4165,416559,"TV, Print, Social Media"
4166,429121,Online
4167,94797,"TV, Outdoor, Social Media"
4168,434697,"TV, Radio"
4169,115870,"Radio, Print, TV"
4170,172766,Print
4171,486991,"Online, Radio, Social Media"
4172,114899,Print
4173,162988,"Social Media, Online, Print"
4174,201102,Outdoor
4175,412788,"Social Media, Online, Outdoor"
4176,194396,Outdoor
4177,421690,"Radio, Online"
4178,142517,Outdoor
4179,320458,"Social Media, Online, Radio"
4180,481878,Outdoor
4181,68460,TV
4182,458852,"Social Media, Print"
4183,124178,"TV, Social Media, Online"
4184,311435,"TV, Outdoor, Social Media"
4185,71962,TV
4186,307084,"Radio, Print"
4187,326754,"Social Media, Radio"
4188,413450,"Social Media, Outdoor"
4189,237241,"Social Media, Radio"
4190,462087,"Online, Outdoor, TV"
4191,216681,"TV, Online, Outdoor"
4192,91215,"Outdoor, Radio, Online"
4193,224041,TV
4194,187820,"Radio, Social Media, Online"
4195,250895,"TV, Print, Social Media"
4196,139808,"Radio, Social Media, Print"
4197,216654,"Outdoor, Radio"
4198,448809,"Print, Social Media"
4199,343605,"Online, Print, TV"
4200,139154,"Social Media, Outdoor"
4201,73794,"TV, Online, Print"
4202,147496,"Social Media, Radio"
4203,234125,"Print, Outdoor"
4204,215209,"Print, TV"
4205,431819,"Radio, Print, Online"
4206,313688,"Online, Outdoor, TV"
4207,429120,"Radio, TV, Outdoor"
4208,499495,Outdoor
4209,180654,"Radio, TV, Online"
4210,264855,"Social Media, Print, TV"
4211,367499,"Outdoor, Print"
4212,280289,Outdoor
4213,197070,Radio
4214,417293,"Outdoor, TV, Print"
4215,451593,"Print, Online"
4216,175205,"TV, Radio, Outdoor"
4217,176656,"TV, Social Media, Radio"
4218,305351,TV
4219,417375,"Online, Outdoor, Social Media"
4220,283966,"TV, Outdoor"
4221,77022,Radio
4222,182752,TV
4223,276282,"Social Media, Outdoor, TV"
4224,381508,Social Media
4225,398726,"Outdoor, TV, Print"
4226,388538,"Online, Print, Outdoor"
4227,92670,"Outdoor, TV, Print"
4228,327200,TV
4229,241445,"Print, Social Media, TV"
4230,191086,"Radio, Online"
4231,422424,"TV, Print"
4232,211269,"TV, Online"
4233,132132,"Radio, Social Media, TV"
4234,363082,Online
4235,110979,Social Media
4236,182247,"Radio, Outdoor"
4237,250002,Social Media
4238,113753,"TV, Online, Radio"
4239,179297,"Social Media, Radio, Outdoor"
4240,338725,"Online, Print"
4241,300833,"Outdoor, Print"
4242,429926,"Outdoor, Online"
4243,113401,"Social Media, Online, Radio"
4244,438738,"Outdoor, Social Media"
4245,84029,"Online, Social Media, Print"
4246,384539,Social Media
4247,143103,"Radio, Online"
4248,456393,"TV, Outdoor, Print"
4249,68702,"Radio, Online, TV"
4250,311109,"Social Media, Print, Outdoor"
4251,55771,"Outdoor, Online"
4252,381218,Online
4253,65183,Social Media
4254,377220,"Outdoor, Print"
4255,413836,"Outdoor, Print, Social Media"
4256,452987,Radio
4257,211738,"Outdoor, Print"
4258,294136,"Online, TV"
4259,380088,"Radio, Outdoor"
4260,419330,"Radio, Online, TV"
4261,402280,Online
4262,431511,"Outdoor, Print"
4263,453940,"Radio, Print, Outdoor"
4264,342643,"Radio, Print"
4265,128290,"Online, Outdoor, Print"
4266,425066,"Print, Online"
4267,258479,"Online, Print, Social Media"
4268,72790,"Print, Outdoor"
4269,331737,Radio
4270,377362,Social Media
4271,256036,"Print, Outdoor, Radio"
4272,278001,"Radio, Outdoor, Online"
4273,297490,"Radio, Outdoor, Online"
4274,163625,"Social Media, Print, Outdoor"
4275,218293,Outdoor
4276,413099,"Social Media, TV, Print"
4277,63460,Radio
4278,300604,Social Media
4279,64302,Print
4280,140737,TV
4281,217802,"TV, Print"
4282,133897,"TV, Print"
4283,431831,Print
4284,441592,"Radio, Outdoor, TV"
4285,118855,"Online, TV, Radio"
4286,451551,"Social Media, Print"
4287,153496,Outdoor
4288,55461,"Online, Social Media, Print"
4289,381578,"TV, Radio"
4290,283206,"Radio, Social Media, Outdoor"
4291,274276,"Print, Online, Social Media"
4292,51216,"Online, Social Media"
4293,490342,Social Media
4294,424657,Print
4295,485348,"Outdoor, Online, Social Media"
4296,159653,Outdoor
4297,321654,"Social Media, Outdoor"
4298,386034,Radio
4299,411501,"Outdoor, Radio"
4300,401779,Outdoor
4301,307547,Outdoor
4302,64220,"TV, Radio"
4303,497290,"Social Media, Print, TV"
4304,101693,TV
4305,131370,"Social Media, Online"
4306,420996,"Radio, Social Media"
4307,95259,Print
4308,146009,"Social Media, Radio, Online"
4309,59136,"Print, TV, Radio"
4310,120502,"TV, Social Media"
4311,346532,"Online, Social Media"
4312,212241,"Outdoor, TV"
4313,110810,Outdoor
4314,168799,"Online, Radio, Social Media"
4315,389155,Online
4316,300581,"Print, Radio"
4317,264220,"Print, Online, Outdoor"
4318,70996,Radio
4319,280277,Online
4320,266688,Print
4321,249291,"Online, Social Media"
4322,269372,"Outdoor, Social Media, Online"
4323,83433,Print
4324,469855,Social Media
4325,187760,"Radio, TV"
4326,343632,"TV, Social Media, Outdoor"
4327,211544,"Online, Social Media, Radio"
4328,197571,"Radio, Online, Print"
4329,376249,"TV, Social Media"
4330,238448,"TV, Print"
4331,327143,Social Media
4332,173401,"Print, Outdoor, TV"
4333,169459,"Print, TV"
4334,139578,Print
4335,185411,"Outdoor, Online, Social Media"
4336,79206,"Online, Radio, TV"
4337,85011,"Social Media, Online, TV"
4338,433809,Radio
4339,175941,"TV, Print, Social Media"
4340,292250,Radio
4341,273393,"Social Media, Outdoor, Print"
4342,335386,"TV, Outdoor"
4343,341574,TV
4344,215053,"TV, Radio"
4345,110044,Radio
4346,129836,Social Media
4347,211696,Social Media
4348,302049,"Radio, Outdoor"
4349,326411,"Online, Outdoor, Print"
4350,469560,Radio
4351,187349,"Radio, Online, Outdoor"
4352,99183,Print
4353,291946,"Print, Social Media, Radio"
4354,79969,Social Media
4355,124529,"TV, Print, Radio"
4356,299361,"Print, TV, Online"
4357,466012,"Print, Radio"
4358,137997,Print
4359,213124,Online
4360,249285,"Online, Social Media, Print"
4361,479075,"Outdoor, TV"
4362,381027,"TV, Print"
4363,199468,TV
4364,172115,Social Media
4365,283327,Radio
4366,221620,"Print, Social Media"
4367,327559,Radio
4368,290640,"Social Media, Radio"
4369,65194,TV
4370,83514,Outdoor
4371,110322,Online
4372,342837,"Social Media, TV"
4373,489763,"Radio, Print, Social Media"
4374,253679,"Outdoor, Radio, Print"
4375,117228,Outdoor
4376,324520,Online
4377,331434,TV
4378,390090,"Online, Print, Radio"
4379,369423,Online
4380,359529,"Outdoor, Online"
4381,376178,"Online, Social Media, Print"
4382,418651,Outdoor
4383,452956,Social Media
4384,51533,"TV, Social Media, Outdoor"
4385,349799,"Social Media, Print"
4386,473546,"Radio, TV, Outdoor"
4387,391042,"Radio, Social Media, Online"
4388,86616,"TV, Social Media"
4389,381342,TV
4390,163668,"TV, Radio, Print"
4391,132825,"TV, Radio, Outdoor"
4392,141440,Print
4393,487461,Outdoor
4394,346601,Social Media
4395,490035,"Radio, TV, Outdoor"
4396,431238,Print
4397,466203,Print
4398,299722,"TV, Print, Radio"
4399,206933,"Radio, TV"
4400,382340,Online
4401,58130,Outdoor
4402,339687,"Outdoor, Online, Radio"
4403,480418,Online
4404,430639,"Social Media, Radio, Print"
4405,135259,Social Media
4406,107619,"Radio, Social Media"
4407,421916,Print
4408,74026,Social Media
4409,497888,"Outdoor, Radio"
4410,260330,Social Media
4411,467417,"Social Media, TV"
4412,415075,"Radio, Outdoor"
4413,363817,Outdoor
4414,142591,"Print, Social Media"
4415,88544,"TV, Social Media, Online"
4416,345050,Print
4417,135383,"Online, Social Media, Radio"
4418,422921,"Print, Outdoor"
4419,80191,"TV, Print, Social Media"
4420,285734,Outdoor
4421,239922,"Outdoor, Print"
4422,466189,Online
4423,454327,"TV, Radio, Online"
4424,374135,"Online, Social Media"
4425,389893,"Outdoor, Social Media"
4426,367939,Radio
4427,353660,Social Media
4428,498625,TV
4429,381230,"Social Media, TV, Online"
4430,475512,"TV, Radio"
4431,246752,"Online, Social Media, Radio"
4432,499156,"Outdoor, Online"
4433,326509,Social Media
4434,457218,"Print, Outdoor"
4435,90916,"Print, Online, Social Media"
4436,324747,"Social Media, Print, Radio"
4437,496759,Print
4438,79953,"Online, Print, Social Media"
4439,476172,"Social Media, Online, TV"
4440,115655,Outdoor
4441,498254,Print
4442,180023,Outdoor
4443,407140,"Radio, Social Media, Online"
4444,62470,"Online, Outdoor"
4445,179058,Outdoor
4446,321439,Outdoor
4447,152264,"TV, Outdoor, Print"
4448,392336,"Social Media, Online, Outdoor"
4449,354048,Outdoor
4450,495897,TV
4451,312945,"Outdoor, Online"
4452,395653,"Outdoor, Online"
4453,83536,Radio
4454,69347,"Social Media, Print, TV"
4455,311741,"Online, Social Media, TV"
4456,493408,Social Media
4457,170956,Outdoor
4458,50771,"Online, Social Media, Radio"
4459,203412,Online
4460,382588,"Online, Outdoor, Print"
4461,411022,"TV, Online"
4462,401481,"Print, TV, Social Media"
4463,86416,"TV, Outdoor, Radio"
4464,396873,Print
4465,86744,Radio
4466,494224,"Social Media, Outdoor, Online"
4467,216717,"Radio, Print"
4468,362070,"Print, Online"
4469,268033,Radio
4470,158291,Print
4471,324885,"Social Media, Print"
4472,57165,"Print, Social Media, Online"
4473,277320,"Online, Social Media"
4474,67568,"Online, Print, TV"
4475,305511,"Outdoor, Online, TV"
4476,255781,"Social Media, Radio"
4477,452627,Social Media
4478,484701,"Outdoor, Print"
4479,342995,"Print, Online"
4480,133334,"Print, Radio"
4481,285604,"Outdoor, Print"
4482,50732,"Online, TV, Print"
4483,395630,Outdoor
4484,68524,"Outdoor, Print"
4485,413406,"Outdoor, Print, Social Media"
4486,169105,"Print, Outdoor, Social Media"
4487,162514,"TV, Online, Radio"
4488,90356,Outdoor
4489,358594,"Print, Social Media"
4490,214696,"Outdoor, Radio, Print"
4491,90458,"Print, Outdoor"
4492,194454,Outdoor
4493,464950,"Radio, TV"
4494,65725,Print
4495,351074,"Radio, TV"
4496,275453,Online
4497,318940,TV
4498,226240,"TV, Social Media"
4499,266694,"Social Media, Radio, Outdoor"
4500,391684,Radio
4501,267430,"Print, Online, Social Media"
4502,219330,TV
4503,174089,"Online, Outdoor"
4504,252725,"Online, Outdoor"
4505,309074,"Social Media, Radio, Print"
4506,218517,"Social Media, Print"
4507,455444,"TV, Social Media, Print"
4508,498175,"Print, Online, Social Media"
4509,141853,"TV, Outdoor, Radio"
4510,339919,"Print, Online"
4511,142768,"Print, Online, Outdoor"
4512,293473,"Social Media, Outdoor, TV"
4513,226982,"Social Media, Print"
4514,160436,"Outdoor, Online, Radio"
4515,203935,TV
4516,105503,"Online, Print, Radio"
4517,85770,"Social Media, Print"
4518,252557,Outdoor
4519,416867,Social Media
4520,357305,TV
4521,317900,"Outdoor, Radio, Social Media"
4522,239227,"Social Media, Print"
4523,260848,"Radio, Outdoor, Social Media"
4524,59673,"Radio, Social Media, Print"
4525,473063,"Online, TV"
4526,189888,"Print, Outdoor"
4527,461505,"Online, Social Media, TV"
4528,372313,"Radio, Print"
4529,302774,Radio
4530,250346,"TV, Online, Print"
4531,195336,Radio
4532,337237,"Online, Radio"
4533,486602,"Print, TV, Outdoor"
4534,411947,"Online, Print"
4535,226008,"Online, Outdoor, Social Media"
4536,266979,"Print, Online"
4537,260805,Radio
4538,166795,"Online, Radio, Print"
4539,431280,"Outdoor, Online, Radio"
4540,361775,TV
4541,318890,"Online, Social Media, TV"
4542,244986,"TV, Online"
4543,157550,"Radio, Social Media, Print"
4544,337912,"Online, Social Media"
4545,156545,Social Media
4546,53962,Outdoor
4547,79987,"TV, Online, Radio"
4548,362305,"Social Media, Online"
4549,219897,"Online, Radio, Print"
4550,142883,"Print, Outdoor, TV"
4551,157040,"Radio, Print"
4552,272511,TV
4553,457451,Print
4554,170958,Print
4555,344954,Radio
4556,421515,"TV, Online"
4557,269908,Social Media
4558,62165,"Outdoor, Radio"
4559,408277,"Social Media, Outdoor, TV"
4560,445715,"Online, TV"
4561,63969,"Print, Outdoor, Radio"
4562,102291,"Online, TV, Radio"
4563,89164,"Outdoor, Social Media, Online"
4564,149531,"Print, Social Media, Online"
4565,273202,"Online, TV"
4566,65004,Print
4567,126064,"Radio, Online"
4568,233263,"Radio, Social Media, Online"
4569,334882,"Outdoor, Social Media"
4570,459313,"Online, Outdoor"
4571,423441,"Outdoor, TV, Radio"
4572,74260,"Radio, Social Media"
4573,485117,"Print, Online"
4574,170161,"Radio, Online, TV"
4575,213592,"Print, Outdoor, Online"
4576,83532,"Outdoor, Online, Social Media"
4577,471222,"Radio, Social Media, TV"
4578,295662,"Outdoor, Print, Online"
4579,282339,"TV, Print, Radio"
4580,56839,"Radio, Outdoor"
4581,51547,"Social Media, Print, Online"
4582,356996,"Social Media, Print"
4583,267026,"Outdoor, Online, Print"
4584,278408,Print
4585,342604,"Online, TV"
4586,115674,TV
4587,499256,TV
4588,86346,Outdoor
4589,170546,"TV, Social Media"
4590,362232,"Outdoor, Social Media, Print"
4591,282163,"Online, Social Media"
4592,93458,Outdoor
4593,398682,Social Media
4594,486695,"Social Media, TV, Print"
4595,262884,Online
4596,163902,Social Media
4597,98072,TV
4598,142353,Print
4599,190053,"Outdoor, Online, Print"
4600,134585,TV
4601,358016,"Outdoor, Print, Social Media"
4602,60324,"Radio, Social Media"
4603,234099,TV
4604,218365,Online
4605,445099,"Social Media, Outdoor"
4606,172751,"Print, Social Media, Outdoor"
4607,312082,"Print, Radio, TV"
4608,52106,Social Media
4609,462627,"Print, Radio, Outdoor"
4610,336498,"Social Media, TV"
4611,407134,"TV, Radio"
4612,306208,"TV, Online"
4613,416987,"Online, Print"
4614,87975,"Social Media, Outdoor"
4615,369722,Radio
4616,116963,"Outdoor, Online, TV"
4617,309418,"TV, Print"
4618,493575,"Print, Radio, Social Media"
4619,131230,Print
